NUM_NOTA,DT_EMISSAO_NOTA,DT_ENTRADA,COD_PRODUTO,DESCRICAO_PRODUTO,MARCA,PRINCIPIO_ATIVO,LINHA_PRODUTO,CUSTO_ENTRADA,QT_ENTRADA,QT_ESTOQUE_ANTERIOR,CUSTO_MED_ANTERIOR,COD_FORNECEDOR,RAZAO_SOCIAL
438651,2025-08-07,2025-08-15,2803,PROLOPA 125MG COMPRIMIDO P/ SUSPENSAO FR,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (125MG COMPRIMIDO P/ SUSPENSAO),1.76824,39000,2460,1.77,1202,DIVCOM S/A
41549,2026-01-16,2026-01-19,1476,PROLOPA BD 125 MG CP FR,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (125MG COMPRIMIDO),1.05,90000,0,0.77,1202,DIVCOM S/A
430082,2025-06-26,2025-07-15,2321,PROLOPA HBS 125MG CAP FR,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (125MG COMPRIMIDO),1.748147,6000,0,1.75,1202,DIVCOM S/A
240064,2022-07-31,2022-08-15,2806,PROLOPA BD 125MG CP FR VP,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (125MG COMPRIMIDO),0.375433,600000,180,0.2,1202,DIVCOM S/A
450238,2025-10-07,2025-10-16,2805,PROLOPA BD 125MG CP FR VP,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (125MG COMPRIMIDO),0.595594,105000,0,0.8,1202,DIVCOM S/A
449413,2025-09-30,2025-10-14,1457,PROLOPA HBS 125MG CAP FR VP,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (125MG COMPRIMIDO),1.748146,54000,69390,1.75,1202,DIVCOM S/A
410252,2025-03-19,2025-03-27,1479,PROLOPA DR 250MG CP FR,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (250MG COMPRIMIDO),2.37374,1500,1530,2.48,1202,DIVCOM S/A
41549,2026-01-16,2026-01-19,1418,PROLOPA 250MG FR CP,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (250MG COMPRIMIDO),1.7,5910,0,1.0,1202,DIVCOM S/A
451496,2025-10-15,2025-10-23,3980,PROLOPA DR 250MG CP FR VP,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (250MG COMPRIMIDO),1.911167,60,0,0.0,1202,DIVCOM S/A
432215,2025-07-07,2025-07-16,2804,PROLOPA 250MG CP FR VP,ROCHE,CLORIDRATO DE BENSERAZIDA+LEVODOPA,CLORIDRATO DE BENSERAZIDA+LEVODOPA SOLIDO (250MG COMPRIMIDO),1.003647,261720,0,1.06,1202,DIVCOM S/A
159607,2025-10-31,2025-11-11,2917,"BROMEXINA 0,8MG/ML XPE 120ML PED",LABORATORIO GLOBO,CLORIDRATO DE BROMEXINA,"CLORIDRATO DE BROMEXINA LIQUIDO (0,8MG/ML XAROPE FRASCO 120ML + COPO DOSADOR) ",5.99,60,0,5.99,1218,LABORATORIO GLOBO SA
157209,2025-09-30,2025-10-16,2974,"BROMEXINA 1,6MG/ML XPE 120ML AD",LABORATORIO GLOBO,CLORIDRATO DE BROMEXINA,"CLORIDRATO DE BROMEXINA LIQUIDO (1,6MG/ML XAROPE FRASCO 120ML + COPO DOSADOR) ",4.99,120,0,4.99,1218,LABORATORIO GLOBO SA
312178,2025-03-20,2025-04-04,16,"NEOCAINA 5MG/ML(0,5%) INJ 20ML C/V VP",CRISTALIA,CLORIDRATO DE BUPIVACAINA+HEMITARTARATO DE EPINEFRINA,"CLORIDRATO DE BUPIVACAINA (0,50% SOL INJ EPIDURAL/PERINEURAL FA 20ML)",15.0,400,390,17.02,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
323352,2025-05-24,2025-05-29,18,"NEOCAINA 5MG/ML(0,5%) INJ 20ML S/V VP",CRISTALIA,CLORIDRATO DE BUPIVACAINA,"CLORIDRATO DE BUPIVACAINA (0,50% SOL INJ EPIDURAL/PERINEURAL FA 20ML)",16.0,400,40,16.0,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
9062,2025-09-16,2025-09-23,3176,"BUPIVACAINA 5MG/ML(0,5%) INJ 20ML S/V VP",HYPOFARMA,CLORIDRATO DE BUPIVACAINA,"CLORIDRATO DE BUPIVACAINA (0,50% SOL INJ EPIDURAL/PERINEURAL FA 20ML)",4.49,600,75,4.14,720,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA
343576,2025-08-30,2025-09-10,1365,"NEOCAINA ISO 5MG/ML(0,5%) INJ 4ML S/V VP",CRISTALIA,CLORIDRATO DE BUPIVACAINA,CLORIDRATO DE BUPIVACAINA (5MG/ML SOL INJ INTRATECAL AMPOLA 4ML) ,8.8,640,0,8.8,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
293425,2024-12-13,2024-12-18,2984,"NEOCAINA 7,5MG/ML(0,75%) INJ 20ML S/V VP",CRISTALIA,CLORIDRATO DE BUPIVACAINA,"CLORIDRATO DE BUPIVACAINA (7,5MG/ML SOL INJ EST FA 20ML) ",24.9,200,290,24.9,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
347609,2025-09-18,2025-09-22,17,NEOCAINA PESADA 5+80MG/ML INJ 4ML VP,CRISTALIA,CLORIDRATO DE BUPIVACAINA+GLICOSE,CLORIDRATO DE BUPIVACAINA INJETAVEL (5+80MG/ML INJ 4ML ),5.8,2560,0,6.51,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
142347,2025-12-19,2025-12-23,2548,BUPIVACAINA+GLICOSE 5+80MG/ML INJ 4ML,HIPOLABOR,CLORIDRATO DE BUPIVACAINA+GLICOSE,CLORIDRATO DE BUPIVACAINA INJETAVEL (5+80MG/ML INJ 4ML ),2.45,2000,500,2.78,681,HIPOLABOR FARMACEUTICA LTDA
9062,2025-09-16,2025-09-23,1102,BUPIVACAINA+GLICOSE 5+80MG/ML INJ 4ML VP,HYPOFARMA,CLORIDRATO DE BUPIVACAINA+GLICOSE,CLORIDRATO DE BUPIVACAINA INJETAVEL (5+80MG/ML INJ 4ML ),2.76,10800,3500,2.4,720,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA
60195,2025-06-30,2025-07-09,2498,BUPROPIONA 150MG CP (C1) VP,EMS,CLORIDRATO DE BUPROPIONA,CLORIDRATO DE BUPROPIONA SOLIDO (150MG COMPRIMIDO REVESTIDO DE LIBERA¿¿O PROLONGADA) ,0.31,4800,0,0.31,7,EMS S/A
41937,2025-04-30,2025-05-06,1475,CEFEPIMA 1G PO INJ IV/IM,BIOCHIMICO,CLORIDRATO DE CEFEPIMA,CLORIDRATO DE CEFEPIMA (1G PO SOL INJ IM/IV FA),6.88,2100,0,6.88,652,INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA
52843,2026-04-09,2026-04-15,3659,CEFEPIMA 1G PO SOL INJ IV/IM VP,TEUTO,CLORIDRATO DE CEFEPIMA,CLORIDRATO DE CEFEPIMA (1G PO SOL INJ IM/IV FA),5.8,4550,59,5.87,721,LABORATORIO TEUTO BRASILEIRO S/A
18331,2025-12-22,2025-12-30,4678,CEFEPIMA 1G PO SOL INJ IV/IM,EUGIA,CLORIDRATO DE CEFEPIMA,CLORIDRATO DE CEFEPIMA (1G PO SOL INJ IM/IV FA),6.3,2600,0,0.0,1576,EUGIA PHARMA INDUSTRIA FARMACEUTICA LIMITADA
882000,2023-06-30,2023-07-11,269,CEFEPIMA(CLOCEF) 1G PO INJ IV/IM VP,TEUTO,CLORIDRATO DE CEFEPIMA,CLORIDRATO DE CEFEPIMA (1G PO SOL INJ IM/IV FA),6.7,15000,8400,6.8,721,LABORATORIO TEUTO BRASILEIRO S/A
863584,2023-03-27,2023-04-05,3658,CEFEPIMA (CLOCEF) 2G PO INJ IV VP,TEUTO,CLORIDRATO DE CEFEPIMA,CLORIDRATO DE CEFEPIMA (2 G PO SOL INJ IM/IV FA VD TRANS),11.5,5000,50,11.5,721,LABORATORIO TEUTO BRASILEIRO S/A
42516,2025-05-21,2025-05-27,1001,CEFEPIMA 2G PO INJ IV/IM,BIOCHIMICO,CLORIDRATO DE CEFEPIMA,CLORIDRATO DE CEFEPIMA (2 G PO SOL INJ IM/IV FA VD TRANS),12.0,600,0,11.04,652,INSTITUTO BIOCHIMICO INDUSTRIA FARMACEUTICA LTDA
21272,2025-10-16,2025-10-29,4155,CEFEPIMA 2G PO SOL INJ IV VP,TEUTO,CLORIDRATO DE CEFEPIMA,CLORIDRATO DE CEFEPIMA (2G PO SOL INJ IV FA),11.544,1000,400,11.5,721,LABORATORIO TEUTO BRASILEIRO S/A
155216,2025-08-30,2025-09-11,2882,CICLOBENZAPRINA 10MG CP,LABORATORIO GLOBO,CLORIDRATO DE CICLOBENZAPRINA,CLORIDRATO DE CICLOBENZAPRINA (10MG COMPRIMIDO),0.096333,6000,0,0.15,1218,LABORATORIO GLOBO SA
3365156,2025-09-30,2025-10-13,1217,CICLOBENZAPRINA 5MG CP VP,EMS,CLORIDRATO DE CICLOBENZAPRINA,CLORIDRATO DE CICLOBENZAPRINA (5MG COMPRIMIDO),0.1,21600,17580,0.1,7,EMS S/A
426302,2024-12-03,2024-12-13,4985,HIFLOXAN 2MG/ML SOL INFUS IV BOLSA 100ML,HALEX ISTAR,CIPROFLOXACINO,CLORIDRATO DE CIPROFLOXACINO (2MG/ML SOL INFUS IV SIST FECH 100ML) ,6.5,2040,0,0.0,597,HALEX ISTAR INDUSTRIA FARMACEUTICA SA
319251,2025-04-30,2025-05-13,1711,"MAXIFLOX 3,5MG/ML SOL OFT 5ML",LATINOFARMA,CLORIDRATO DE CIPROFLOXACINO MONOIDRATADO,"CLORIDRATO DE CIPROFLOXACINO (3,5 MG/ML SOL OFT FR GOTA 5ML)",11.5,100,0,15.0,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
152731,2025-07-29,2025-08-01,2911,CIPROFLOXACINO 500MG CP,LABORATORIO GLOBO,CLORIDRATO DE CIPROFLOXACINO,CLORIDRATO DE CIPROFLOXACINO (500MG COMPRIMIDO),0.292857,2800,0,0.37,1218,LABORATORIO GLOBO SA
118788,2024-07-26,2024-08-05,4344,CIPROFLOXACINO 500MG CP,PHARLAB,CLORIDRATO DE CIPROFLOXACINO,CLORIDRATO DE CIPROFLOXACINO (500MG COMPRIMIDO),0.465,1800,0,0.44,1134,PHARLAB INDUSTRIA FARMACEUTICA S.A
348796,2024-03-28,2024-04-09,2765,OTOCIRIAX 2+10MG/ML SUS OTO 5ML VP,FQM,CLORIDRATO DE CIPROFLOXACINO+ HIDROCORTISONA,CLORIDRATO DE CIPROFLOXACINO+ HIDROCORTISONA LIQUIDO (2+10MG/ML SUS OTO 5ML),30.226667,3,0,30.23,1202,DIVCOM S/A
41885,2026-01-27,2026-01-27,1490,OTOCIRIAX 2+10MG/ML SUS OTO 5ML,FQM,CLORIDRATO DE CIPROFLOXACINO+ HIDROCORTISONA,CLORIDRATO DE CIPROFLOXACINO+ HIDROCORTISONA LIQUIDO (2+10MG/ML SUS OTO 5ML),47.5,106,195,23.9,1202,DIVCOM S/A
115312,2022-10-11,2022-10-19,2783,LONGACTIL 25MG CP (C1) VP,CRISTALIA,CLORIDRATO DE CLORPROMAZINA,CLORIDRATO DE CLOMIPRAMINA (25MG COMPRIMIDO),0.18,4000,4600,0.18,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
3345586,2025-09-19,2025-09-24,2701,CLO 25MG CP (C1) VP,EMS,CLORIDRATO DE CLOMIPRAMINA,CLORIDRATO DE CLOMIPRAMINA (25MG CPR REV) (C1),0.8075,3600,0,0.81,7,EMS S/A
232321,2024-04-02,2024-04-09,21,LONGACTIL 40MG/ML SOL OR 20ML (C1) VP,CRISTALIA,CLORIDRATO DE CLORPROMAZINA,CLORIDRATO DE CLORPROMAZINA (40MG/ML SOLUCAO ORAL 20ML),5.95,240,90,5.95,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
352843,2025-10-17,2025-10-21,89,LONGACTIL 5MG/ML SOL INJ IM 5ML (C1) VP,CRISTALIA,CLORIDRATO DE CLORPROMAZINA,CLORIDRATO DE CLORPROMAZINA (5G/ML SOLUCAO INJETAVEL IM 5ML),2.5,1440,0,2.12,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
462526,2026-04-29,2026-05-06,1586,EVOCLASS 20MG PO LIOF INJ IV 10ML,FARMARIN ONCO,CLORIDRATO DE DAUNORRUBICINA,CLORIDRATO DE DAUNORRUBICINA (20MG PO LIOFILO PARA SOLUCAO INJETAVEL IV FRASCO-AMPOLA 10ML),103.390016,100,0,103.36,1161,FARMARIN INDUSTRIA E COMERCIO LTDA
301699,2025-01-30,2025-02-05,979,DEXMEDETOMIDINA 100MCG/ML INJ IV 2ML(C1),CRISTALIA,CLORIDRATO DE DEXMEDETOMIDINA,CLORIDRATO DE DEXMEDETOMIDINA (100MCG/ML INJETAVEL IV 2ML) C1,8.2,750,2220,6.7,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
7211,2026-04-02,2026-04-10,574,DEXMEDETOMIDINA 100MCG/ML INJ IV 2ML(C1),VOLPHARMA FARMACEUTICA,CLORIDRATO DE DEXMEDETOMIDINA,CLORIDRATO DE DEXMEDETOMIDINA (100MCG/ML INJETAVEL IV 2ML) C1,5.7,5040,0,5.9,971,VOLPHARMA DISTRIBUIDORA DE PRODUTOS HOSPITALARES E FARMACEUT
859710,2023-03-09,2023-03-20,3897,DEXMEDETOMIDINA 100MCG/ML INJ IV 2ML(C1),AUROBINDO,CLORIDRATO DE DEXMEDETOMIDINA,CLORIDRATO DE DEXMEDETOMIDINA (100MCG/ML INJETAVEL IV 2ML) C1,15.2343,15000,0,0.0,721,LABORATORIO TEUTO BRASILEIRO S/A
859710,2023-03-09,2023-03-20,3899,DEXMEDETOMIDINA 100MCG/ML INJ IV 2ML(C1),TEUTO,CLORIDRATO DE DEXMEDETOMIDINA,CLORIDRATO DE DEXMEDETOMIDINA (100MCG/ML INJETAVEL IV 2ML) C1,12.2647,37500,0,0.0,721,LABORATORIO TEUTO BRASILEIRO S/A
319251,2025-04-30,2025-05-13,4700,DEX 100MCG/ML INJ IV 2ML,CRISTALIA,CLORIDRATO DE DEXMEDETOMIDINA,CLORIDRATO DE DEXMEDETOMIDINA (100MCG/ML INJETAVEL IV 2ML) C1,6.0,1200,325,5.14,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
5698,2024-04-30,2024-05-08,4663,DEXMEDETOMIDINA 100MCG/ML INJ IV 2ML(C1),EUGIA,CLORIDRATO DE DEXMEDETOMIDINA,CLORIDRATO DE DEXMEDETOMIDINA (100MCG/ML INJETAVEL IV 2ML) C1,7.0,1200,0,0.0,1576,EUGIA PHARMA INDUSTRIA FARMACEUTICA LIMITADA
3254050,2025-07-25,2025-07-31,2818,DILTIAZEM 30MG CP VP,EMS,CLORIDRATO DE DILTIAZEM,CLORIDRATO DE DILTIAZEM SOLIDO (30MG COMPRIMIDO),0.11,19200,19200,0.13,7,EMS S/A
2335642,2022-12-29,2023-01-04,123,DILTIAZEM 30MG CP,EMS,CLORIDRATO DE DILTIAZEM,CLORIDRATO DE DILTIAZEM SOLIDO (30MG COMPRIMIDO),0.101,2400,50,0.1,7,EMS S/A
2471245,2023-07-31,2023-08-09,3782,DILTIAZEM 60MG CP ,EMS,CLORIDRATO DE DILTIAZEM,CLORIDRATO DE DILTIAZEM SOLIDO (60MG COMPRIMIDO),0.182,3000,0,0.18,7,EMS S/A
2717,2025-07-19,2025-07-25,4462,CORDIL 60MG CP,TEUTO,CLORIDRATO DE DILTIAZEM,CLORIDRATO DE DILTIAZEM SOLIDO (60MG COMPRIMIDO),0.1787,2000,800,0.17,721,LABORATORIO TEUTO BRASILEIRO S/A
7557,2025-05-31,2025-06-10,3185,"DOBUTAMINA 12,5MG/ML INJ IV 20ML VP",HYPOFARMA,CLORIDRATO DE DOBUTAMINA,"CLORIDRATO DE DOBUTAMINA (12,5MG/ML SOLUCAO INJETAVEL IV 20ML)",4.45,5040,300,4.84,720,HYPOFARMA INSTITUTO DE HYPODERMIA E FARMACIA LTDA
941738,2024-06-30,2024-07-16,3663,"DOBUTAMINA 12,5MG/ML INJ IV 20ML VP",TEUTO,CLORIDRATO DE DOBUTAMINA,"CLORIDRATO DE DOBUTAMINA (12,5MG/ML SOLUCAO INJETAVEL IV 20ML)",4.9687,5000,1000,5.04,721,LABORATORIO TEUTO BRASILEIRO S/A
137528,2026-03-29,2026-05-06,523,DORZAL MT 25MG/ML SOL OFT 5ML VP,LEGRAND OFTA,CLORIDRATO DE DORZOLAMIDA+MALEATO DE TIMOLOL,CLORIDRATO DE DORZOLAMIDA+MALEATO DE TIMOLOL LIQUIDO (25MG/ML SOL OFT 5ML ),8.8521,12600,15,8.67,392,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA
615922,2023-03-30,2023-04-18,3725,DORZAL MT 25MG/ML SOL OFT 5ML ,LEGRAND OFTA,CLORIDRATO DE DORZOLAMIDA+MALEATO DE TIMOLOL,CLORIDRATO DE DORZOLAMIDA+MALEATO DE TIMOLOL LIQUIDO (25MG/ML SOL OFT 5ML ),8.66574,8200,0,9.22,392,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA
598585,2022-10-29,2022-11-08,3533,DORZOLAMIDA+TIMOLOL 25MG/ML SOL OFT 5ML,LEGRAND OFTA,CLORIDRATO DE DORZOLAMIDA+MALEATO DE TIMOLOL,CLORIDRATO DE DORZOLAMIDA+MALEATO DE TIMOLOL LIQUIDO (25MG/ML SOL OFT 5ML ),7.57,26,10400,7.57,392,LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA
264743,2025-07-29,2025-08-06,4616,DOXICICLINA MONO 100 MG COM SOL CT,SANDOZ,CLORIDRATO DE DOXICICLINA,CLORIDRATO DE DOXICICLINA (100MG COMPRIMIDO),4.71,50,10,5.58,789,SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.
152513,2025-10-22,2025-10-27,4684,DOXICLIN 100MG,PHARLAB,HICLATO DE DOXICICLINA,CLORIDRATO DE DOXICICLINA (100MG COMPRIMIDO),0.4895,7200,0,0.0,1134,PHARLAB INDUSTRIA FARMACEUTICA S.A
4226,2025-07-08,2025-07-11,4781,REPEGOXA 2MG/ML SUS LIB PROL 10ML LIPOSS,DR REDDYS,CLORIDRATO DE DOXORRUBICINA,"CLORIDRATO DE DOXORRUBICINA (2MG/ML SUS LIB PROL DIL INFUS IV 10ML)
",650.0,20,0,1005.1,1763,JM DISTRIBUIDORA DE MEDICAMENTOS LTDA
61826,2025-12-23,2026-01-02,459,RUBIDOX 50MG PO LIOF INJ IV TRANS,BERGAMO,CLORIDRATO DE DOXORRUBICINA,CLORIDRATO DE DOXORRUBICINA (50MG PO LIOFILO SOLUCAO INJETAVEL IV),43.0,180,520,48.86,704,LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA
2805442,2026-02-28,2026-03-05,3123,DOXORRUBICINA 50MG PO LIOF INJ IV 50MLOL,EUROFARMA ONCO,CLORIDRATO DE DOXORRUBICINA,CLORIDRATO DE DOXORRUBICINA (50MG PO LIOFILO SOLUCAO INJETAVEL IV),38.0,700,59,30.0,460,EUROFARMA LABORATORIOS S.A.
462526,2026-04-29,2026-05-06,3212,EVORUBICIN 50MG PO LIOF INJ IV AMB,FARMARIN ONCO,CLORIDRATO DE DOXORRUBICINA,CLORIDRATO DE DOXORRUBICINA (50MG PO LIOFILO SOLUCAO INJETAVEL IV),43.899947,64,0,45.3,1161,FARMARIN INDUSTRIA E COMERCIO LTDA
2652139,2024-11-07,2024-11-13,4420,DOXORRUBICINA 50MG PO LIOF INJ IV 50ML,EUROFARMA ONCO,CLORIDRATO DE DOXORRUBICINA,CLORIDRATO DE DOXORRUBICINA (50MG PO LIOFILO SOLUCAO INJETAVEL IV),48.0,200,1,47.94,460,EUROFARMA LABORATORIOS S.A.
302473,2023-07-18,2023-07-26,3655,ABRETIA 30MG CAP (C1) VP,FQM,CLORIDRATO DE DULOXETINA,CLORIDRATO DE DULOXETINA (30MG CAPSULA DURA LIBERACAO RETARDA) C1,1.330111,90,300,1.53,1202,DIVCOM S/A
3365150,2025-09-30,2025-10-06,1958,DULOXETINA 30MG CAP (C1) VP,EMS,CLORIDRATO DE DULOXETINA,CLORIDRATO DE DULOXETINA (30MG CAPSULA DURA LIBERACAO RETARDA) C1,1.0,4500,390,1.0,7,EMS S/A
690758,2026-02-27,2026-03-12,5857,DULOXETINA 60 MG CAP DURA LIB RETARD,GEOLAB,CLORIDRATO DE DULOXETINA,CLORIDRATO DE DULOXETINA (30MG CAPSULA DURA LIBERACAO RETARDA) C1,1.433333,1800,0,1.43,238,GEOLAB INDUSTRIA FARMACEUTICA S/A
394233,2024-11-25,2024-12-04,1417,ABRETIA 30MG CAP (C1),FQM,CLORIDRATO DE DULOXETINA,CLORIDRATO DE DULOXETINA (30MG CAPSULA DURA LIBERACAO RETARDA) C1,1.9129,300,510,1.91,1202,DIVCOM S/A
3269331,2025-07-31,2025-08-07,1949,DULOXETINA 60MG CAP (C1) VP,EMS,CLORIDRATO DE DULOXETINA,CLORIDRATO DE DULOXETINA (60MG CAPSULA) C1,1.38,1500,0,1.38,7,EMS S/A
284004,2023-04-11,2023-04-25,4078,ABRETIA 60MG CAP (C1),FQM,CLORIDRATO DE DULOXETINA,CLORIDRATO DE DULOXETINA (60MG CAPSULA) C1,0.146222,720,0,0.0,1202,DIVCOM S/A
358329,2024-05-29,2024-06-07,2626,ABRETIA 60MG CAP (C1) VP,FQM,CLORIDRATO DE DULOXETINA,CLORIDRATO DE DULOXETINA (60MG CAPSULA) C1,3.328,150,450,3.2,1202,DIVCOM S/A
18218,2025-12-11,2025-12-19,105,EPIRRUBICINA 2MG/ML INJ IV 25ML,ACCORD,CLORIDRATO DE EPIRRUBICINA,CLORIDRATO DE EPIRRUBICINA (2MG/ML SOL INJ IV FRASCO 25ML),190.0,50,0,190.0,1255,ACCORD FARMACEUTICA LTDA
3503600,2025-12-28,2026-01-08,5457,ROCAB 150MG CP REV,EMS ONCO,CLORIDRATO DE ERLOTINIBE,CLORIDRATO DE ERLOTINIBE  (150MG COMPRIMIDO),23.580433,300,30,25.56,7,EMS S/A
3112792,2025-04-23,2025-05-02,5456,ROCAB 100MG CP REV,EMS ONCO,CLORIDRATO DE ERLOTINIBE,CLORIDRATO DE ERLOTINIBE (100MG COMPRIMIDO),23.2956,150,0,0.0,7,EMS S/A
306309,2025-02-21,2025-02-27,1000,KETAMIN 50MG/ML INJ IV/IM 10ML (B1) VP,CRISTALIA,CLORIDRATO DE ESCETAMINA,CLORIDRATO DE ESCETAMINA (50MG/ML SOL INJ 10ML) C1,67.0,600,1900,68.11,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
344590,2025-09-02,2025-09-10,986,KETAMIN NP 50MG/ML INJ 2ML (B1) VP,CRISTALIA,CLORIDRATO DE ESCETAMINA,CLORIDRATO DE ESCETAMINA INJETAVEL ( 50MG/ML INJ 2ML B1),13.28,2400,0,13.28,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
347609,2025-09-18,2025-09-22,77,BREVIBLOC 10MG/ML SOL INJ IV 10ML VP,CRISTALIA,CLORIDRATO DE ESMOLOL,CLORIDRATO DE ESMOLOL (10MG/ML SOLUCAO INJETAVEL IV 10ML),58.0,100,0,48.13,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
146477,2023-03-17,2023-03-28,977,BREVIBLOC 10MG/ML SOL INJ IV 250ML VP,CRISTALIA,CLORIDRATO DE ESMOLOL,CLORIDRATO DE ESMOLOL (10MG/ML SOLUCAO INJETAVEL IV 250ML),332.0,10,0,282.0,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
749518,2023-07-14,2023-07-28,225,ETILEFRIL 10MG/ML INJ IV/IM/SC 1ML,UNIAO QUIMICA,CLORIDRATO DE ETILEFRINA,CLORIDRATO DE ETILEFRINA (10MG/ML SOLUCAO INJETAVEL IV/IM/SC 1ML),1.315,600,0,1.32,163,UNIAO QUIMICA FARMACEUTICA NACIONAL S A
2336442,2022-12-30,2023-01-12,1214,ALLEXOFEDRIN 180MG CP,EMS,CLORIDRATO DE FEXOFENADINA,CLORIDRATO DE FEXOFENADINA (180MG COMPRIMIDO),0.7,1440,0,0.67,7,EMS S/A
2725890,2024-05-30,2024-06-11,3266,ALLEXOFEDRIN 180MG CP VP,EMS,CLORIDRATO DE FEXOFENADINA,CLORIDRATO DE FEXOFENADINA (180MG COMPRIMIDO),0.67,3360,0,0.67,7,EMS S/A
3365157,2025-09-30,2025-10-14,1959,"FINGOLIMODE 0,5MG CAP",EMS,CLORIDRATO DE FINGOLIMODE,"CLORIDRATO DE FINGOLIMODE SOLIDO (0,5MG CAP)",141.705357,112,112,160.68,7,EMS S/A
17407,2025-09-25,2025-10-07,3692,FLUOXETINA 20MG CAP (C1) VP,TEUTO,CLORIDRATO DE FLUOXETINA,CLORIDRATO DE FLUOXETINA (20MG CAPSULA) C1,0.05,2800,0,0.0,721,LABORATORIO TEUTO BRASILEIRO S/A
40780,2025-04-30,2025-05-09,1996,DAFORIN 20MG/ML SOL OR 20ML (C1) VP,EMS SIGMA PHARMA,CLORIDRATO DE FLUOXETINA,CLORIDRATO DE FLUOXETINA (20MG/ML SOLUCAO ORAL 20ML) C1,22.0,120,0,13.7,7,EMS S/A
801567,2025-10-02,2025-10-09,2116,GCIB 1G PO LIOF INJ IV 50ML VP,CRISTALIA ONCO,CLORIDRATO DE GENCITABINA,CLORIDRATO DE GENCITABINA (1000MG PO LIOFILO INJETAVEL),65.0,300,0,56.0,4,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA
2759359,2025-09-29,2025-10-08,4188,GENCITABINA 1G PO LIOF INJ IV 50ML OL,EUROFARMA ONCO,CLORIDRATO DE GENCITABINA,CLORIDRATO DE GENCITABINA (1000MG PO LIOFILO INJETAVEL),120.0,200,1598,45.0,460,EUROFARMA LABORATORIOS S.A.
2524302,2024-04-15,2024-04-19,3990,GENCITABINA 1G PO LIOF INJ IV 50ML,EUROFARMA ONCO,CLORIDRATO DE GENCITABINA,CLORIDRATO DE GENCITABINA (1000MG PO LIOFILO INJETAVEL),155.0,1,0,129.0,460,EUROFARMA LABORATORIOS S.A.
443317,2025-10-24,2025-10-29,1592,EVOZAR 1G PO LIOF INJ IV 50ML,FARMARIN ONCO,CLORIDRATO DE GENCITABINA,CLORIDRATO DE GENCITABINA (1000MG PO LIOFILO INJETAVEL),61.5,600,6,61.5,1161,FARMARIN INDUSTRIA E COMERCIO LTDA
