cod_produto,desc_unimed,linha_produto,principio_ativo,best_cod_item,best_desc_global,sim_desc,sim_linha,best_sim,sim_bin
364,ADENOSINA 3MG/ML SOL INJ IV 2ML,ADENOSINA (3MG/ML SOL INJ IV 2ML),ADENOSINA,86435,adenosina 3 mg/ml sol inj amp 2 ml,0.8923076923076924,0.8787878787878788,0.8923076923076924,0.8-0.9
5186,VALDOXAN 25MG CP (C1),AGOMELATINA (25MG COMPRIMIDO REVESTIDO),AGOMELATINA,102396,nexium 20mg comprimido revestido,0.43478260869565216,0.6785714285714286,0.6785714285714286,0.6-0.7
5429,AGUA PARA INJECAO INJ IV 100ML,"AGUA PARA INJECAO  (IV 100ML)
",AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7647058823529411,0.7076923076923077,0.7647058823529411,0.7-0.8
4354,AGUA PARA INJECAO INJ IV 100ML,"AGUA PARA INJECAO  (IV 100ML)
",AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7647058823529411,0.7076923076923077,0.7647058823529411,0.7-0.8
3224,AGUA PARA INJECAO INJ IV 100ML,"AGUA PARA INJECAO  (IV 100ML)
",AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7647058823529411,0.7076923076923077,0.7647058823529411,0.7-0.8
434,AGUA PARA INJECAO INJ IV 100ML,"AGUA PARA INJECAO  (IV 100ML)
",AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7647058823529411,0.7076923076923077,0.7647058823529411,0.7-0.8
2016,AGUA PARA INJECAO INJ IV 10ML,AGUA PARA INJECAO  (IV 10ML),AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7761194029850746,0.71875,0.7761194029850746,0.7-0.8
386,AGUA PARA INJECAO INJ IV 10ML,AGUA PARA INJECAO  (IV 10ML),AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7761194029850746,0.71875,0.7761194029850746,0.7-0.8
1011,AGUA PARA INJECAO INJ IV 10ML,AGUA PARA INJECAO  (IV 10ML),AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7761194029850746,0.71875,0.7761194029850746,0.7-0.8
1073,AGUA PARA INJECAO INJ IV 10ML,AGUA PARA INJECAO  (IV 10ML),AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7761194029850746,0.71875,0.7761194029850746,0.7-0.8
3222,AGUA PARA INJECAO INJ IV 10ML,AGUA PARA INJECAO  (IV 10ML),AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7761194029850746,0.71875,0.7761194029850746,0.7-0.8
2183,AGUA PARA INJECAO INJ IV 1000ML,"AGUA PARA INJECAO (IV 1000ML)
",AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7536231884057971,0.696969696969697,0.7536231884057971,0.7-0.8
432,AGUA PARA INJECAO INJ IV 1000ML,"AGUA PARA INJECAO (IV 1000ML)
",AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7536231884057971,0.696969696969697,0.7536231884057971,0.7-0.8
5405,AGUA PARA INJECAO INJ IV 250ML,AGUA PARA INJECAO (IV 250ML),AGUA PARA INJETAVEIS,86437,agua para injetaveis sol inj amp 20 ml,0.7647058823529411,0.7076923076923077,0.7647058823529411,0.7-0.8
1341,AGUA PARA INJECAO INJ IV 250ML,AGUA PARA INJECAO (IV 250ML),AGUA PARA INJETAVEIS,86437,agua para injetaveis sol inj amp 20 ml,0.7647058823529411,0.7076923076923077,0.7647058823529411,0.7-0.8
5406,AGUA PARA INJ INJ IV 500ML CX C/ 20 BS,AGUA PARA INJECAO (IV 500 ML),AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.5866666666666667,0.696969696969697,0.696969696969697,0.6-0.7
3223,AGUA PARA INJECAO INJ IV 500ML,AGUA PARA INJECAO (IV 500 ML),AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7352941176470589,0.696969696969697,0.7352941176470589,0.7-0.8
1346,AGUA PARA INJECAO INJ IV 500ML,AGUA PARA INJECAO (IV 500 ML),AGUA PARA INJETAVEIS,83644,agua para injetaveis sol inj amp 10 ml,0.7352941176470589,0.696969696969697,0.7352941176470589,0.7-0.8
2017,AGUA PARA INJECAO INJ IV 20ML,AGUA PARA INJE¿¿O  (IV 20ML),AGUA PARA INJETAVEIS,86437,agua para injetaveis sol inj amp 20 ml,0.7761194029850746,0.7096774193548387,0.7761194029850746,0.7-0.8
2624,AGUA PARA INJECAO INJ IV 20ML,AGUA PARA INJE¿¿O  (IV 20ML),AGUA PARA INJETAVEIS,86437,agua para injetaveis sol inj amp 20 ml,0.7761194029850746,0.7096774193548387,0.7761194029850746,0.7-0.8
3982,AGULHA ASPIRA 25X12 TRIFACETADO,AGULHA ASPIRA 25X12 TRIFACETADO,PRODUTOS PARA SAUDE,87900,agulha descartavel aspiração 25x12 s/ dispositivo de segurança,0.5434782608695652,0.5434782608695652,0.5434782608695652,0.5-0.6
2623,"AGULHA DESC 13X3,0 ","AGULHA DESC 13X3,0",PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6-0.7
4139,"AGULHA DESC 13X4,5 ","AGULHA DESC 13X4,5",PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6-0.7
4304,"AGULHA DESC 13X4,5 ","AGULHA DESC 13X4,5",PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6-0.7
2304,"AGULHA DESC 13X4,5 ","AGULHA DESC 13X4,5",PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6-0.7
911,"AGULHA DESC 13X4,5 ","AGULHA DESC 13X4,5",PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6-0.7
663,"AGULHA DESC 13X4,5","AGULHA DESC 13X4,5",PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6511627906976745,0.6511627906976745,0.6511627906976745,0.6-0.7
4517,"AGULHA DESC 13X4,5 C/DISP SEG","AGULHA DESC 13X4,5 C/DISP SEG",PRODUTOS PARA SAUDE,88004,agulha descartavel 13x4 c/ dispositivo de segurança,0.6835443037974683,0.6835443037974683,0.6835443037974683,0.6-0.7
823,"AGULHA DESC 13X4,5 C/DISP SEG","AGULHA DESC 13X4,5 C/DISP SEG",PRODUTOS PARA SAUDE,88004,agulha descartavel 13x4 c/ dispositivo de segurança,0.6835443037974683,0.6835443037974683,0.6835443037974683,0.6-0.7
1630,"AGULHA DESC 20X5,5 C/DISP SEG ","AGULHA DESC 20X5,5 C/DISP SEG",PRODUTOS PARA SAUDE,87682,"agulha descartavel 20x5,5 s/ dispositivo de segurança",0.691358024691358,0.691358024691358,0.691358024691358,0.6-0.7
815,AGULHA DESC 25X06 C/DISP SEG,AGULHA DESC 25X06 C/DISP SEG,PRODUTOS PARA SAUDE,107398,agulha descartavel 25x6 c/ dispositivo de segurança,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6-0.7
4305,AGULHA DESC 25X07,AGULHA DESC 25X07,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7-0.8
662,AGULHA DESC 25X07,AGULHA DESC 25X07,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7-0.8
1629,AGULHA DESC 25X07,AGULHA DESC 25X07,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7-0.8
1543,AGULHA DESC 25X07,AGULHA DESC 25X07,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7-0.8
825,AGULHA DESC 25X07 C/DISP SEG,AGULHA DESC 25X07 C/DISP SEG,PRODUTOS PARA SAUDE,107398,agulha descartavel 25x6 c/ dispositivo de segurança,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6-0.7
1005,AGULHA DESC 25X08 ,AGULHA DESC 25X08,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7-0.8
2335,AGULHA DESC 25X08,AGULHA DESC 25X08,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7-0.8
1626,AGULHA DESC 25X08,AGULHA DESC 25X08,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7-0.8
971,AGULHA DESC 25X08 C/DISP SEG,AGULHA DESC 25X08 C/DISP SEG,PRODUTOS PARA SAUDE,87899,agulha descartavel 25x8 c/ dispositivo de segurança ,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6-0.7
4403,AGULHA DESC 25X08 C/DISP SEG,AGULHA DESC 25X08 C/DISP SEG,PRODUTOS PARA SAUDE,87899,agulha descartavel 25x8 c/ dispositivo de segurança ,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6-0.7
4483,AGULHA DESC 25X08 C/DISP SEG,AGULHA DESC 25X08 C/DISP SEG,PRODUTOS PARA SAUDE,87899,agulha descartavel 25x8 c/ dispositivo de segurança ,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.6-0.7
1006,AGULHA DESC 30X07,AGULHA DESC 30X07,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6-0.7
5114,AGULHA DESC 30X07,AGULHA DESC 30X07,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6-0.7
4404,AGULHA DESC 30X07 C/DISP SEG,AGULHA DESC 30X07 C/DISP SEG,PRODUTOS PARA SAUDE,88004,agulha descartavel 13x4 c/ dispositivo de segurança,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6-0.7
970,AGULHA DESC 30X07 C/DISP SEG,AGULHA DESC 30X07 C/DISP SEG,PRODUTOS PARA SAUDE,88004,agulha descartavel 13x4 c/ dispositivo de segurança,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6-0.7
676,AGULHA DESC 30X08,AGULHA DESC 30X08,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
5115,AGULHA DESC 30X08,AGULHA DESC 30X08,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
632,AGULHA DESC 30X08,AGULHA DESC 30X08,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
2301,AGULHA DESC 30X08 C/DISP SEG,AGULHA DESC 30X08 C/DISP SEG,PRODUTOS PARA SAUDE,88004,agulha descartavel 13x4 c/ dispositivo de segurança,0.6410256410256411,0.6410256410256411,0.6410256410256411,0.6-0.7
1627,AGULHA DESC 40X12,AGULHA DESC 40X12,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
3617,AGULHA DESC 40X12,AGULHA DESC 40X12,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
602,AGULHA DESC 40X12,AGULHA DESC 40X12,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
4134,AGULHA DESC 40X12,AGULHA DESC 40X12,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
2338,AGULHA DESC 40X12,AGULHA DESC 40X12,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
4675,AGULHA DESC 40X12,AGULHA DESC 40X12,PRODUTOS PARA SAUDE,87445,agulha descartavel 25 x 7,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6-0.7
4482,AGULHA DESC 40X12 C/DISP SEG,AGULHA DESC 40X12 C/DISP SEG,PRODUTOS PARA SAUDE,87446,agulha descartavel 40x12 s/ dispositivo de segurança,0.6835443037974683,0.6835443037974683,0.6835443037974683,0.6-0.7
4402,AGULHA DESC 40X12 C/DISP SEG,AGULHA DESC 40X12 C/DISP SEG,PRODUTOS PARA SAUDE,87446,agulha descartavel 40x12 s/ dispositivo de segurança,0.6835443037974683,0.6835443037974683,0.6835443037974683,0.6-0.7
826,AGULHA DESC 40X12 C/DISP SEG,AGULHA DESC 40X12 C/DISP SEG,PRODUTOS PARA SAUDE,87446,agulha descartavel 40x12 s/ dispositivo de segurança,0.6835443037974683,0.6835443037974683,0.6835443037974683,0.6-0.7
2433,AGULHA P/RAQUI TIPO QUINCKE 25GX3 1/2,AGULHA P/RAQUI TIPO QUINCKE 25GX3 1/2,PRODUTOS PARA SAUDE,87956,"agulha descart p/ raqui longa obeso - spinal 22g 0,70x178mm ",0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5-0.6
3332,AGULHA P/RAQUI TIPO QUINCKE 26GX3 1/2,AGULHA P/RAQUI TIPO QUINCKE 26GX3 1/2,PRODUTOS PARA SAUDE,87956,"agulha descart p/ raqui longa obeso - spinal 22g 0,70x178mm ",0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5-0.6
2432,AGULHA P/RAQUI TIPO QUINCKE 27GX3 1/2,AGULHA P/RAQUI TIPO QUINCKE 27GX3 1/2,PRODUTOS PARA SAUDE,87956,"agulha descart p/ raqui longa obeso - spinal 22g 0,70x178mm ",0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5-0.6
5071,ALBENDAZOL 400MG CP MASTIGAVEL,ALBENDAZOL (400MG CP MASTIGAVEL),ALBENDAZOL,86439,albendazol 400 mg com mast,0.8771929824561403,0.8620689655172413,0.8771929824561403,0.8-0.9
5077,ALBENDAZOL 40MG/ML SUS OR 10ML,ALBENDAZOL 40MG/ML SUS OR 10ML ,ALBENDAZOL,86438,albendazol 40 mg/ml sus or fr 10 ml,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9-1.0
5880,ALBENDAZOL 40MG/ML SUS OR 10ML,ALBENDAZOL 40MG/ML SUS OR 10ML ,ALBENDAZOL,86438,albendazol 40 mg/ml sus or fr 10 ml,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9-1.0
563,ALBIOMIN 20% SOL INJ IV 50ML,ALBUMINA HUMANA (20% SOL INJ FA 50ML) 200G/L ,ALBUMINA HUMANA,86440,albumina humana 20%  (200 mg/ml) sol inj fa 50 ml,0.6388888888888888,0.7906976744186046,0.7906976744186046,0.7-0.8
2602,ALBUMINA BLAUBIMAX 20% SOL INJ IV 50ML,ALBUMINA HUMANA (20% SOL INJ FA 50ML) 200G/L ,ALBUMINA HUMANA,86440,albumina humana 20%  (200 mg/ml) sol inj fa 50 ml,0.7073170731707317,0.7906976744186046,0.7906976744186046,0.7-0.8
3805,ALBUMINA HUMANA 20% SOL INJ IV 50ML,ALBUMINA HUMANA (20% SOL INJ FA 50ML) 200G/L ,ALBUMINA HUMANA,86440,albumina humana 20%  (200 mg/ml) sol inj fa 50 ml,0.810126582278481,0.7906976744186046,0.810126582278481,0.8-0.9
1700,ALCA DESC ESTERIL 10UL 19CM AZUL,ALCA DESC ESTERIL 10UL 19CM AZUL,PRODUTOS PARA SAUDE,102360,faixa de smarch esteril 10cmx2m,0.6349206349206349,0.6349206349206349,0.6349206349206349,0.6-0.7
1699,ALCA DESC ESTERIL 1UL 19CM AMARELO,ALCA DESC ESTERIL 1UL 19CM AMARELO,PRODUTOS PARA SAUDE,102364,faixa de smarch esteril 15cmx2m,0.6153846153846154,0.6153846153846154,0.6153846153846154,0.6-0.7
1519,ALENDIL CALCIO D 70MG/ 500MG+200UI CP,ALENDRONATO DE SODIO TRI-HIDRATADO+CARBONATO DE CALCIO+COLECALCIFEROL (70MG+500MG+200UI COMPRIMIDO),ALENDRONATO DE SODIO TRI-HIDRATADO+CARBONATO DE CALCIO+COLECALCIFEROL,86666,colecalciferol 7.000 ui com rev,0.5882352941176471,0.4426229508196721,0.5882352941176471,0.5-0.6
323,ERITROMAX 10000UI/ML INJ IV/SC FA 1ML,ALFAEPOETINA (10000UI/ML INJ IV/SC FA 1ML),ALFAEPOETINA,86443,alfaepoetina 10.000 ui sol inj ser 1 ml,0.6052631578947368,0.8,0.8,0.7-0.8
3758,ERITROPOIETINA10000UI/ML INJ IV/SC FA1ML,ALFAEPOETINA (10000UI/ML INJ IV/SC FA 1ML),ALFAEPOETINA,86443,alfaepoetina 10.000 ui sol inj ser 1 ml,0.6329113924050633,0.8,0.8,0.7-0.8
332,ALFAEPOETINA 10000UI/ML INJ IV/SC FA 1ML,ALFAEPOETINA (10000UI/ML INJ IV/SC FA 1ML),ALFAEPOETINA,86443,alfaepoetina 10.000 ui sol inj ser 1 ml,0.810126582278481,0.8,0.810126582278481,0.8-0.9
1307,ERITROMAX 10000UI/ML INJ IV/SC FA 1ML,ALFAEPOETINA (10000UI/ML INJ IV/SC FA 1ML),ALFAEPOETINA,86443,alfaepoetina 10.000 ui sol inj ser 1 ml,0.6052631578947368,0.8,0.8,0.7-0.8
1610,ERITROMAX 2000UI/ML INJ SC FA 1ML,ALFAEPOETINA (2000UI/ML INJ SC FA 1ML),ALFAEPOETINA,86445,alfaepoetina 40.000 ui sol inj ser 1 ml,0.5833333333333334,0.7894736842105263,0.7894736842105263,0.7-0.8
3653,ERITROPOIETINA 4000UI/ML INJ IV/SC FA1ML,ALFAEPOETINA (4000UI/ML INJ IV/SC FA 1ML),ALFAEPOETINA,86445,alfaepoetina 40.000 ui sol inj ser 1 ml,0.6582278481012658,0.7848101265822784,0.7848101265822784,0.7-0.8
3148,ALFAEPOETINA 4000UI/ML INJ IV/SC FA 1ML,ALFAEPOETINA (4000UI/ML INJ IV/SC FA 1ML),ALFAEPOETINA,86445,alfaepoetina 40.000 ui sol inj ser 1 ml,0.7948717948717948,0.7848101265822784,0.7948717948717948,0.7-0.8
1300,ALFAEPOETINA 4000UI/ML INJ IV/SC FA 1ML,ALFAEPOETINA (4000UI/ML INJ IV/SC FA 1ML),ALFAEPOETINA,86445,alfaepoetina 40.000 ui sol inj ser 1 ml,0.7948717948717948,0.7848101265822784,0.7948717948717948,0.7-0.8
325,ERITROMAX 4000UI/ML INJ IV/SC FA 1ML,ALFAEPOETINA (4000UI/ML INJ IV/SC FA 1ML),ALFAEPOETINA,86445,alfaepoetina 40.000 ui sol inj ser 1 ml,0.5866666666666667,0.7848101265822784,0.7848101265822784,0.7-0.8
328,ERITROMAX 40000UI/ML INJ SC SER 1ML,ALFAEPOETINA (4000UI/ML INJ IV/SC SERINGA PRE-ENCHIDA 1ML),ALFAEPOETINA,86445,alfaepoetina 40.000 ui sol inj ser 1 ml,0.6756756756756757,0.6875,0.6875,0.6-0.7
1281,ALFAEPOETINA 40000UI/ML INJ IV/SC SER1ML,ALFAEPOETINA (4000UI/ML INJ IV/SC SERINGA PRE-ENCHIDA 1ML),ALFAEPOETINA,86445,alfaepoetina 40.000 ui sol inj ser 1 ml,0.8354430379746836,0.6875,0.8354430379746836,0.8-0.9
628,ALGODAO HIDROFILO BOLA 100 GR,ALGODAO HIDROFILO BOLA 100 GR,PRODUTOS PARA SAUDE,87452,algodao hidrofilo 500g ,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8-0.9
2106,ALGODAO HIDROFILO BOLA 100 GR,ALGODAO HIDROFILO BOLA 100 GR,PRODUTOS PARA SAUDE,87452,algodao hidrofilo 500g ,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8-0.9
5801,ALGODAO HIDROFILO ROLO 500 GR,ALGODAO HIDROFILO ROLO 500 GR,PRODUTOS PARA SAUDE,87452,algodao hidrofilo 500g ,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8-0.9
2104,ALGODAO HIDROFILO ROLO 500 GR,ALGODAO HIDROFILO ROLO 500 GR,PRODUTOS PARA SAUDE,87452,algodao hidrofilo 500g ,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8-0.9
4602,ALOPURINOL 100 MG COM CT BL AL,"ALOPURINOL (100MG COMPRIMIDO)
",ALOPURINOL,86482,anlodipino 10 mg com,0.68,0.7804878048780488,0.7804878048780488,0.7-0.8
4601,ALOPURINOL 300 MG COM CT BL AL,ALOPURINOL (300MG COMPRIMIDO),ALOPURINOL,86482,anlodipino 10 mg com,0.64,0.7317073170731707,0.7317073170731707,0.7-0.8
5599,ALOPURINOL 300 MG CP,ALOPURINOL (300MG COMPRIMIDO),ALOPURINOL,86482,anlodipino 10 mg com,0.7804878048780488,0.7317073170731707,0.7804878048780488,0.7-0.8
3822,PIQRAY 200MG CP,ALPELISIBE (200MG COMPRIMIDO REVESTIDO) ,ALPELISIBE,102396,nexium 20mg comprimido revestido,0.4878048780487805,0.75,0.75,0.7-0.8
1794,"ZICLAGUE 0,08ML/ML SOL OLEOSA 30ML","ALPINIA ZERUMBET (0,08 ML/ML 15ML)",ALPINIA ZERUMBET (PERS.) B.L. BURTT & R.M. SM.,83677,glicose 50% (500 mg/ml) sol inj amp 10 ml,0.5833333333333334,0.3380281690140845,0.5833333333333334,0.5-0.6
1796,"ZICLAGUE 0,08ML/ML SOL OLEOSA 60ML","ALPINIA ZERUMBET (0,08 ML/ML FRASCO SPRAY 60ML SOLUCAO DE USO DERMATOLOGICO)",ALPINIA ZERUMBET (PERS.) B.L. BURTT & R.M. SM.,83677,glicose 50% (500 mg/ml) sol inj amp 10 ml,0.5833333333333334,0.35398230088495575,0.5833333333333334,0.5-0.6
4698,"ZICLAGUE 0,08ML/ML SOL OLEOSA 15ML","ALPINIA ZERUMBET (0,08 ML/ML SOLU¿¿O OLEOSA 15ML)",ALPINIA ZERUMBET (PERS.) B.L. BURTT & R.M. SM.,86440,albumina humana 20%  (200 mg/ml) sol inj fa 50 ml,0.5316455696202531,0.5934065934065934,0.5934065934065934,0.5-0.6
1641,"ALPRAZOLAM 0,25MG CP (B1) VP","ALPRAZOLAM (0,25MG COMPRIMIDO) (B1)",ALPRAZOLAM,86453,"alprazolam 0,25 mg com",0.8571428571428571,0.8936170212765957,0.8936170212765957,0.8-0.9
1617,"ALPRAZOLAM 0,5MG CP (B1)","ALPRAZOLAM (0,5MG COMPRIMIDO) (B1)",ALPRAZOLAM,86454,"alprazolam 0,5 mg com",0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8-0.9
4219,"ALPRAZOLAM 0,5MG CP (B1) VP","ALPRAZOLAM (0,5MG COMPRIMIDO) (B1)",ALPRAZOLAM,86454,"alprazolam 0,5 mg com",0.851063829787234,0.8888888888888888,0.8888888888888888,0.8-0.9
1563,ALPRAZOLAM 1MG CP (B1) VP,ALPRAZOLAM (1MG COMPRIMIDO) (B1),ALPRAZOLAM,86455,alprazolam 1 mg com,0.8372093023255814,0.8780487804878049,0.8780487804878049,0.8-0.9
4080,ALPRAZOLAM 1MG CP (B1) ,ALPRAZOLAM (1MG COMPRIMIDO) (B1),ALPRAZOLAM,86455,alprazolam 1 mg com,0.8780487804878049,0.8780487804878049,0.8780487804878049,0.8-0.9
3849,AMINOFILINA 24MG/ ML SOL INJ IV 10ML VP,AMINOFILINA (24MG/ML SOL INJ IV 10ML),AMINOFILINA,86466,aminofilina 24 mg/ml sol inj amp 10 ml ,0.868421052631579,0.8918918918918919,0.8918918918918919,0.8-0.9
310,AMINOFILINA 24MG/ML SOL INJ IV 10 ML,AMINOFILINA (24MG/ML SOL INJ IV 10ML),AMINOFILINA,86466,aminofilina 24 mg/ml sol inj amp 10 ml ,0.918918918918919,0.8918918918918919,0.918918918918919,0.9-1.0
3726,"HEPA-MERZ 0,5G/ML INJ IV 10ML","AMINO¿CIDOS   (0,5G/ML INJ IV 10ML)",ASPARTATO DE ORNITINA,86732,dopamina 5 mg/ml sol inj iv amp 10 ml,0.6060606060606061,0.6470588235294118,0.6470588235294118,0.6-0.7
3727,"HEPA-MERZ 0,6G/G GRAN ENV","AMINO¿CIDOS  (0,6G/G GRANULADO ENVELOPE)",ASPARTATO DE ORNITINA,87003,montelucaste 4 mg gran env,0.5490196078431373,0.38095238095238093,0.5490196078431373,0.5-0.6
366,AMIODARONA 50MG/ML SOL INJ IV 3ML,AMIODARONA (50MG/ML SOL INJ IV 3ML),CLORIDRATO DE AMIODARONA,86469,amiodarona 50 mg/ml sol inj amp 3 ml,0.8985507246376812,0.8857142857142857,0.8985507246376812,0.8-0.9
1183,AMIODARONA 50MG/ML SOL INJ IV 3ML,AMIODARONA (50MG/ML SOL INJ IV 3ML),CLORIDRATO DE AMIODARONA,86469,amiodarona 50 mg/ml sol inj amp 3 ml,0.8985507246376812,0.8857142857142857,0.8985507246376812,0.8-0.9
3768,AMIODARONA 50MG/ML SOL INJ IV 3ML VP,AMIODARONA (50MG/ML SOL INJ IV 3ML),CLORIDRATO DE AMIODARONA,86469,amiodarona 50 mg/ml sol inj amp 3 ml,0.8611111111111112,0.8857142857142857,0.8857142857142857,0.8-0.9
142,AMOXICILINA 50MG/ML PO SUS OR 150ML,AMOXICILINA (50MG/ML PO SUS OR 150ML),AMOXICILINA TRI-HIDRATADA,86472,amoxicilina 50 mg/ml sus or fr 150 ml,0.8888888888888888,0.8767123287671232,0.8888888888888888,0.8-0.9
3753,AMOXICILINA 50MG/ML PO SUS OR 150ML VP,AMOXICILINA (50MG/ML PO SUS OR 150ML),AMOXICILINA TRI-HIDRATADA,86472,amoxicilina 50 mg/ml sus or fr 150 ml,0.8533333333333334,0.8767123287671232,0.8767123287671232,0.8-0.9
3767,AMOX-EMS 50MG/ML PO SUS OR 150ML ,AMOXICILINA (50MG/ML PO SUS OR 150ML),AMOXICILINA TRI-HIDRATADA,86472,amoxicilina 50 mg/ml sus or fr 150 ml,0.7246376811594203,0.8767123287671232,0.8767123287671232,0.8-0.9
4629,AMOXICILINA+CLAVULANATO 1G+200MG PO INJ,AMOXICILINA SODICA+CLAVULANATO DE POTASSIO (1000 + 200MG PO PARA SOLUCAO INJETAVEL IV FA),AMOXICILINA SODICA+CLAVULANATO DE POTASSIO,86471,amoxicilina + clavulanato de potássio 1 g + 200 mg po liof inj fa,0.78,0.8029197080291971,0.8029197080291971,0.8-0.9
4667,AMOXICILINA+CLAVULANATO 1G+200MG PO INJ,AMOXICILINA SODICA+CLAVULANATO DE POTASSIO (1000 + 200MG PO PARA SOLUCAO INJETAVEL IV FA),AMOXICILINA SODICA+CLAVULANATO DE POTASSIO,86471,amoxicilina + clavulanato de potássio 1 g + 200 mg po liof inj fa,0.78,0.8029197080291971,0.8029197080291971,0.8-0.9
2591,DOCLAXIN 1G PO INJ IV,"AMOXICILINA SODICA+CLAVULANATO DE POTASSIO (1000,0 + 200,0MG  PO SOL INJ IV FA)
",AMOXICILINA SODICA+CLAVULANATO DE POTASSIO,86471,amoxicilina + clavulanato de potássio 1 g + 200 mg po liof inj fa,0.3902439024390244,0.8382352941176471,0.8382352941176471,0.8-0.9
